"age","employment_mean","sleep_mean","work_mean","tv_mean","edu_mean","household_mean","relax_mean","carehh_mean","eat_mean","travel_mean","personalcare_mean","sport_mean","buy_mean","religion_mean","telephone_mean","carenhh_mean","volunteer_mean"
68,1.0,536.3381635666769,1.694437701836264,229.65219195770084,0.5105919743923881,194.8785534697985,364.86326433280277,3.1256162431480776,77.80108302498581,74.46728969034183,48.35521179427737,40.56538930762079,29.733610100735692,18.785385611132487,3.7160184933621636,7.11151666003371,21.253734764415498
69,1.0,506.37515453826586,2.593606382051795,231.22607237027475,0.0,173.16910656290082,367.7773801553792,1.9908900572573216,85.47425910383626,91.29232805420718,41.280417353356576,15.185800198422568,51.176143461435025,24.55817989340898,3.4940284982825203,35.31693225560179,5.940379604680354
70,1.0,525.5085435865526,1.768489968644395,198.39199665660016,0.0,171.90706224532917,354.58626983001585,5.129516041640902,78.56232763893367,77.19547384747212,41.4785514658963,12.073083004686497,38.33899470319754,25.87708625132258,7.025070818581214,10.66391896545609,18.388972574086896
71,1.0,552.5374073499411,3.72228116120443,232.5969533041288,0.9862657780352088,173.963784522758,363.298936169687,0.5437647538860847,88.8209038272927,73.60211640753478,52.33451024040322,11.570269747034832,50.82183566579271,11.626488166683087,0.8345377453830394,19.386324677692055,12.210525221298205
72,1.0,589.3348178540194,0.8745023622963501,186.33081048977613,0.0,193.06112820225803,301.1952340942544,8.345947116403801,86.8660068152498,78.0157708823806,43.50500654339611,15.13257449931581,48.016898702552666,16.46770511666785,3.279567475205478,14.772388327927462,13.307941154912108
73,1.0,578.8017327737614,1.2935179085292632,327.81979444862054,2.08808406519921,184.83461086567056,426.39329325045355,1.5606663988003369,81.51598130077858,47.11512202456534,23.69065891415228,8.050615562524147,25.91786855527869,18.819049763997295,1.9389110747812341,4.769067048039944,19.908835141586064
74,1.0,542.6955808519965,1.4827993966419468,244.22480767336043,0.0,151.66084201143266,370.0338502998977,12.510300678817801,97.13441483889312,59.258724610279415,58.93742514476562,20.959295439199057,21.645373994152536,32.94308139257605,8.92582133239195,33.23956371952264,0.9822670192753296
75,1.0,525.8565123027752,0.8475321846920766,235.28635076163533,0.0,214.9466247577915,337.46212498057196,1.1963506164594822,76.58645564486726,40.516292732921244,33.997875518042214,3.31871265684066,54.90099879982795,14.862143369763935,8.934758611835303,4.674297358178078,2.614583811547414
76,1.0,601.4461854940078,0.6775511315444933,253.7194392821603,0.0,145.87803115950913,402.86827306708034,0.0,83.83147139515877,92.24329651879128,43.67448940906123,9.775699532472302,34.91371926097287,5.304761522306484,0.43629930576486614,2.9069664131209794,4.301373717201507
77,1.0,552.5837263006805,0.40788752964389285,175.48819119075583,0.0,151.76341348143515,355.0319033439764,11.9638543392724,98.26555133986693,75.32947594795098,43.406891585585065,15.31672728023491,29.733064011182357,41.17851791819228,2.8512808418448077,17.044075327716804,20.495516234427587
78,1.0,566.1059107046419,0.0,154.68820928374575,0.0,214.33264179366768,300.1338831179363,1.2910397579207735,91.52085016678842,119.36378743707705,45.49027997215408,0.0,29.722580576156744,11.905286125164446,32.111752960085916,6.413307059208076,0.0
79,1.0,600.4826262648567,1.3531903604434563,184.1107322807769,0.0,208.4787594786283,250.20139454554675,6.8010182552402005,102.89183665594389,49.09472044605195,50.57085367497716,16.334291418060104,72.53158708415413,61.597857533564216,2.7596162281574084,0.0,6.706413815210498
80,1.0,529.4214620871084,0.3690460045780164,282.5000819548237,0.0,161.17952476001338,409.9584145339974,5.256490850994787,63.57802724760955,60.199697808191296,54.63788597810281,38.01820987371456,32.03247956853973,64.476137284161,5.048113157830173,3.098512864894189,3.4209312353204875
