"age","employment_mean","sleep_mean","work_mean","tv_mean","edu_mean","household_mean","relax_mean","carehh_mean","eat_mean","travel_mean","personalcare_mean","sport_mean","buy_mean","religion_mean","telephone_mean","carenhh_mean","volunteer_mean"
60,1.0,447.42159932092096,507.1145312980206,114.04208085948049,0.8500724926684794,68.6445979114107,171.9946547377456,3.0445333963374317,65.60578258969362,68.64503029509068,51.06120460290283,12.174557267906167,11.541331418101866,5.615125939207732,3.2253929837466147,5.898347855655055,2.4099749702605386
61,1.0,458.41264637556117,478.514937390458,116.31491911416092,0.20515014776914045,71.13444911317548,179.68759440316273,3.151240205040415,66.12864905253534,75.75597816752442,46.8843403147044,12.065135019997212,12.971517499825438,4.590294678940454,2.669525429957198,5.8839007451920295,4.6094983030475145
62,1.0000000000000002,447.39975439320693,513.7547485334252,106.66502131966368,2.747154760001679,65.6297261859314,161.76327133400613,2.2374106808480176,69.45434534444799,72.57997528422364,47.7863889251009,9.067513667035902,12.113666621021363,2.884131843944762,3.044585100188969,4.931217769482318,5.121364389085723
63,1.0,448.80678002966636,481.6890555576668,120.30983000552953,0.3777859003509467,57.59128787915135,191.01960580446573,3.7722897177576415,71.9928892134017,75.6118331687983,51.46862932602601,11.692621690782353,11.344239926149678,4.687659628301069,3.67198530878441,4.522136012167708,7.2411358149077145
64,1.0,447.6077188833523,489.29003923337325,117.40045792822639,0.15585879353402055,62.87288121493009,184.71547779660045,1.6006187985528266,75.48537377811486,75.215913835091,51.3069693416512,6.501468428560171,10.949349494054488,4.570948714659205,3.9758274165750698,6.251260028496415,5.955844975010131
65,1.0,460.85625001733735,488.960998423746,113.82393698087745,0.0,65.82733920092146,172.44799020055729,1.9909716067043952,71.10665078111215,72.43673228642746,43.202988345601014,12.711182823938568,12.803105529986535,2.6000771699392433,3.7839091189054037,3.341584215871667,4.8665620657329764
66,1.0,458.19637583519915,504.30548325124596,114.37718828235447,0.9227443203136713,56.0500640304109,172.70376728090784,2.7867341206036125,69.76762656985163,73.95797828648679,49.272978877281446,8.5329896733602,11.064307524769433,4.470536105670751,3.7835567452741823,3.688637586919694,5.233284841785946
67,1.0,465.83337869711914,476.661780620744,113.67176642641951,1.2394716033792963,65.71460598980588,172.95595444793238,2.6360969135274566,75.3179497679606,72.92039546925372,45.41403783524247,12.723896655248279,10.935832897976733,7.2947626426961,3.1725285151578295,6.465683608129114,2.39859885291577
68,1.0,462.1920658165205,449.31761715302656,125.70102425313915,0.0,64.76546562003618,188.23633356309105,3.1737630828984416,80.36964398868346,74.35046784691416,55.82751270517224,9.004312192325017,14.414586939972848,3.1105938260824293,4.542546785161928,3.796577511994294,7.527157040174337
69,1.0,476.2908206556441,489.0898968764151,124.03292189639046,0.0,52.94463074276402,185.46115760871876,1.9761098524582412,69.52204608266842,67.29558550992967,43.696644010572186,7.732412693060221,12.254498503372815,9.936046429721765,2.508549090021151,1.8640580435407867,3.3924149588746384
70,1.0,471.5006788494092,466.99591957245644,147.10415667475488,0.7917926175156125,71.77339070489766,208.03704690740145,0.89989598403889,81.01423363600126,56.651833451922755,38.60351080587211,6.361854608376843,9.15796899401752,6.438071406885144,3.0782073021668004,2.3625231301063327,3.5843339604530358
71,1.0,472.2999855590169,471.9120918336274,103.27879009791185,0.0,68.38590919230023,170.63390855604268,2.231592644169251,80.39882077514407,67.24488751369212,46.241713502855355,11.19073077657905,6.796277290373152,5.952507014475584,1.5826687944672435,2.1081582535773435,6.141887891437742
72,1.0,447.5844643564572,477.0940474989966,121.46166841099188,1.156170037715353,54.10054707828003,195.5078021492444,0.4380700166159826,80.15563934445983,78.92275644359255,40.03784266789155,7.581616439795067,14.22557858068042,8.782572064595753,4.983792980845316,4.533283609227577,4.212493151653963
73,1.0,444.4211175222376,522.188183536321,94.62803116618753,0.36756375365293253,72.93200882900132,166.5661908409512,1.687700593546799,77.37419574770786,58.1776382216132,41.30313379150076,7.237509194720057,6.516070715234157,3.72315362319504,3.1460865066308497,1.9832835511578137,5.470515296500524
74,1.0,450.4641086101072,454.1853852214593,159.5564252643039,0.0,80.55155167651738,222.92826565967067,0.0,94.9132713861779,55.96612842568463,40.12684253214126,2.16871879366831,8.098368991160111,8.349863704431543,5.7976823851812,6.521196588484554,3.0497473518576315
75,1.0,483.4175232635325,477.902733341715,117.43895336999863,0.0,66.95039607471766,184.89928938366046,1.5189300250391198,80.88152947951362,61.94199635216757,40.31983904416693,4.632237445275311,8.651087500529409,1.9714773757983606,1.1306841994410797,4.411327412216118,4.635946019767787
76,1.0,471.3063107641864,408.4395312415116,88.73838232405822,0.0,91.29240549290891,178.59236633676116,42.07928654780348,75.36370912479309,55.39623133477546,51.27191364771657,9.234293732068599,5.947123232411968,0.0,17.46981756841168,0.2076931712370592,4.967950129413374
77,1.0,487.04313705602294,436.01404690201434,122.5069765609972,1.5778955748805221,62.110085223789206,188.22617644391906,0.14721087681749143,84.15143695313795,64.6697644831397,44.179624430124115,14.689196385793645,20.471066187288276,2.3809118374199865,5.087094504879603,2.3747271337662883,15.202704559567172
78,1.0,471.914819782374,424.74665596688055,125.38421368866433,2.290402452974307,33.06037481180664,226.95029830496992,0.0,88.79092417991612,60.91794420322515,70.66278933479907,23.341957183475017,11.69867362125048,1.2082721853218152,3.131574905601384,0.11163965417339167,12.199847311805268
79,1.0,534.4149746892147,443.7418983363861,116.3756263869747,0.6564061570340486,65.87987054673769,170.51321568581648,0.581128624684474,83.9181831473041,50.30438086823414,38.2626551797107,8.08268371961366,3.091382721885035,1.8107177160382713,8.180814026187457,6.359661519773879,7.982405087990019
80,1.0,457.94087864295875,484.38747305014857,138.25863401143258,2.8429525121555224,56.2412689835172,189.94929248407163,11.690965564461317,76.11587890232524,55.36244633185337,38.92468893615934,9.71798676668532,3.8294932904851704,11.903134488366893,2.392547663393635,11.249734654527742,9.91583486713184
85,1.0,524.9757935501868,425.57929875876886,121.44636729868863,2.25763677503027,31.5371953867707,172.53201252761775,0.15704402489255426,104.43209223091884,62.73661889748605,21.421212208914394,18.393611884576167,6.473889642660504,7.132584296400416,0.0,3.8593248407539384,10.9731528881334
